date,hour,source_as,target_as,emissions_length_SP,emissions_total_SP,emissions_path_SP,emissions_length_LE,emissions_total_LE,emissions_path_LE,emission_difference
2023-02-10,14,41327-IT-82,16128-FR-,2,351.74,41327-IT-82 -> 1299-SE- -> 16128-FR-,2,351.74,41327-IT-82 -> 1299-SE- -> 16128-FR-,0.0
2023-02-10,14,50467-PL-02,210026-IT-,2,1015.52,50467-PL-02 -> 1299-SE- -> 210026-IT-,2,1015.52,50467-PL-02 -> 1299-SE- -> 210026-IT-,0.0
2023-02-10,14,51865-IE-,208476-NL-NH,2,467.52,51865-IE- -> 3214-GB-ENG -> 208476-NL-NH,2,467.52,51865-IE- -> 3214-GB-ENG -> 208476-NL-NH,0.0
2023-02-10,14,202120-NL-NH,62313-SE-AB,2,169.66000000000005,202120-NL-NH -> 1299-SE- -> 62313-SE-AB,2,169.66000000000005,202120-NL-NH -> 1299-SE- -> 62313-SE-AB,0.0
2023-02-10,14,54253-IE-L,12709-MT-56,2,513.4,54253-IE-L -> 1299-SE- -> 12709-MT-56,2,513.4,54253-IE-L -> 1299-SE- -> 12709-MT-56,0.0
2023-02-10,14,196755-BE-WAL,14722-SE-,2,170.52000000000004,196755-BE-WAL -> 1299-SE- -> 14722-SE-,2,170.52000000000004,196755-BE-WAL -> 1299-SE- -> 14722-SE-,0.0
2023-02-10,14,20710-NL-,213018-FR-IDF,2,295.2,20710-NL- -> 4455-FR- -> 213018-FR-IDF,2,295.2,20710-NL- -> 4455-FR- -> 213018-FR-IDF,0.0
2023-02-10,14,47583-NL-DR,30781-FR-IDF,2,232.43,47583-NL-DR -> 1299-SE- -> 30781-FR-IDF,2,232.43,47583-NL-DR -> 1299-SE- -> 30781-FR-IDF,0.0
2023-02-10,14,24635-DE-HE,208606-DE-NW,2,1165.47,24635-DE-HE -> 3320-DE-BW -> 208606-DE-NW,2,1165.47,24635-DE-HE -> 3320-DE-NW -> 208606-DE-NW,0.0
2023-02-10,14,209081-DE-BW,198205-DE-NI,2,1165.47,209081-DE-BW -> 3320-DE-BW -> 198205-DE-NI,2,1165.47,209081-DE-BW -> 3320-DE-NW -> 198205-DE-NI,0.0
2023-02-10,14,47467-SE-G,6769-LT-VL,2,117.94,47467-SE-G -> 1257-SE-AB -> 6769-LT-VL,2,117.94,47467-SE-G -> 1257-SE-AB -> 6769-LT-VL,0.0
2023-02-10,14,211666-AT-,9009-RO-,2,882.9,211666-AT- -> 1764-AT- -> 9009-RO-,2,882.9,211666-AT- -> 1764-AT-9 -> 9009-RO-,0.0
2023-02-10,14,13110-PL-30,13150-DE-HE,2,1122.2,13110-PL-30 -> 1299-SE- -> 13150-DE-HE,2,1122.2,13110-PL-30 -> 1299-SE- -> 13150-DE-HE,0.0
2023-02-10,14,31165-PL-,20763-PL-10,2,2190.39,31165-PL- -> 5617-PL-02 -> 20763-PL-10,2,2190.39,31165-PL- -> 5617-PL-14 -> 20763-PL-10,0.0
2023-02-10,14,5410-FR-ARA,47754-FR-,2,136.27999999999997,5410-FR-ARA -> 1299-SE- -> 47754-FR-,2,136.27999999999997,5410-FR-ARA -> 1299-SE- -> 47754-FR-,0.0
2023-02-10,14,41236-RO-,41832-RO-,2,929.64,41236-RO- -> 5606-RO- -> 41832-RO-,2,929.64,41236-RO- -> 5606-RO-B -> 41832-RO-,0.0
2023-02-10,14,44447-SE-BD,42251-SE-T,2,10.74,44447-SE-BD -> 3301-SE-AB -> 42251-SE-T,2,10.74,44447-SE-BD -> 3301-SE-AB -> 42251-SE-T,0.0
2023-02-10,14,39790-CZ-,197451-CZ-52,2,1738.6799999999998,39790-CZ- -> 2852-CZ-10 -> 197451-CZ-52,2,1738.6799999999998,39790-CZ- -> 2852-CZ-10 -> 197451-CZ-52,0.0
2023-02-10,14,39526-BE-,15935-CZ-63,2,746.5,39526-BE- -> 1299-SE- -> 15935-CZ-63,2,746.5,39526-BE- -> 1299-SE- -> 15935-CZ-63,0.0
2023-02-10,14,48408-BE-VLG,39912-AT-2,2,453.4500000000001,48408-BE-VLG -> 1299-SE- -> 39912-AT-2,2,453.4500000000001,48408-BE-VLG -> 1299-SE- -> 39912-AT-2,0.0
2023-02-10,14,12709-MT-51,29447-FR-,2,375.05,12709-MT-51 -> 1299-SE- -> 29447-FR-,2,375.05,12709-MT-51 -> 1299-SE- -> 29447-FR-,0.0
2023-02-10,14,31242-PL-24,60806-PL-12,2,1775.14,31242-PL-24 -> 3356-US- -> 60806-PL-12,2,1775.14,31242-PL-24 -> 3356-US-CA -> 60806-PL-12,0.0
2023-02-10,14,203724-DE-HE,47515-AT-,2,961.51,203724-DE-HE -> 1764-AT- -> 47515-AT-,2,961.51,203724-DE-HE -> 1764-AT-9 -> 47515-AT-,0.0
2023-02-10,14,22822-DE-HE,3302-IT-52,2,736.6500000000001,22822-DE-HE -> 4455-FR- -> 3302-IT-52,2,736.6500000000001,22822-DE-HE -> 4455-FR- -> 3302-IT-52,0.0
2023-02-10,14,35548-DE-,29014-DE-,2,780.56,35548-DE- -> 1299-SE- -> 29014-DE-,2,780.56,35548-DE- -> 1299-SE- -> 29014-DE-,0.0
2023-02-10,14,44512-IT-32,55256-FR-IDF,2,414.51,44512-IT-32 -> 4455-FR- -> 55256-FR-IDF,2,414.51,44512-IT-32 -> 4455-FR- -> 55256-FR-IDF,0.0
2023-02-10,14,39855-ES-MD,199434-DE-,2,529.73,39855-ES-MD -> 1299-SE- -> 199434-DE-,2,529.73,39855-ES-MD -> 1299-SE- -> 199434-DE-,0.0
2023-02-10,14,5398-IT-25,20917-FR-IDF,2,414.51,5398-IT-25 -> 4455-FR- -> 20917-FR-IDF,2,414.51,5398-IT-25 -> 4455-FR- -> 20917-FR-IDF,0.0
2023-02-10,14,198726-DE-BY,24724-PL-,2,1122.2,198726-DE-BY -> 1299-SE- -> 24724-PL-,2,1122.2,198726-DE-BY -> 1299-SE- -> 24724-PL-,0.0
2023-02-10,14,51580-IT-,3262-ES-CT,2,485.82,51580-IT- -> 4455-FR- -> 3262-ES-CT,2,485.82,51580-IT- -> 4455-FR- -> 3262-ES-CT,0.0
2023-02-10,14,202550-ES-CT,208414-SE-,2,144.82000000000002,202550-ES-CT -> 1299-SE- -> 208414-SE-,2,144.82000000000002,202550-ES-CT -> 1299-SE- -> 208414-SE-,0.0
2023-02-10,14,199244-HR-,29244-BG-02,2,689.27,199244-HR- -> 1299-SE- -> 29244-BG-02,2,689.27,199244-HR- -> 1299-SE- -> 29244-BG-02,0.0
2023-02-10,14,202766-ES-AN,210111-CZ-,2,783.5699999999999,202766-ES-AN -> 4455-FR- -> 210111-CZ-,2,783.5699999999999,202766-ES-AN -> 4455-FR- -> 210111-CZ-,0.0
2023-02-10,14,34431-PL-14,51879-PL-22,2,2190.39,34431-PL-14 -> 5617-PL-02 -> 51879-PL-22,2,2190.39,34431-PL-14 -> 5617-PL-14 -> 51879-PL-22,0.0
2023-02-10,14,22822-DE-HE,202605-CZ-71,2,1034.4,22822-DE-HE -> 4455-FR- -> 202605-CZ-71,2,1034.4,22822-DE-HE -> 4455-FR- -> 202605-CZ-71,0.0
2023-02-10,14,39702-DE-BW,201731-SE-,2,395.65,39702-DE-BW -> 1299-SE- -> 201731-SE-,2,395.65,39702-DE-BW -> 1299-SE- -> 201731-SE-,0.0
2023-02-10,14,49285-BE-,12843-DE-BW,2,555.4300000000001,49285-BE- -> 1299-SE- -> 12843-DE-BW,2,555.4300000000001,49285-BE- -> 1299-SE- -> 12843-DE-BW,0.0
2023-02-10,14,24641-CZ-,208591-ES-,2,720.8,24641-CZ- -> 1299-SE- -> 208591-ES-,2,720.8,24641-CZ- -> 1299-SE- -> 208591-ES-,0.0
2023-02-10,14,202046-DE-BW,29119-ES-MC,2,529.73,202046-DE-BW -> 1299-SE- -> 29119-ES-MC,2,529.73,202046-DE-BW -> 1299-SE- -> 29119-ES-MC,0.0
2023-02-10,14,57684-DE-,211286-DE-,2,1165.47,57684-DE- -> 3320-DE-BW -> 211286-DE-,2,1165.47,57684-DE- -> 3320-DE-NW -> 211286-DE-,0.0
2023-02-10,14,207044-IE-M,25151-NL-,2,433.55,207044-IE-M -> 4455-FR- -> 25151-NL-,2,433.55,207044-IE-M -> 4455-FR- -> 25151-NL-,0.0
2023-02-10,14,8540-AT-3,2906-DE-HE,2,741.35,8540-AT-3 -> 4455-FR- -> 2906-DE-HE,2,741.35,8540-AT-3 -> 4455-FR- -> 2906-DE-HE,0.0
2023-02-10,14,31027-DK-84,49222-SE-,2,83.86,31027-DK-84 -> 1299-SE- -> 49222-SE-,2,83.86,31027-DK-84 -> 1299-SE- -> 49222-SE-,0.0
2023-02-10,14,44901-BG-22,57353-DE-RP,2,904.62,44901-BG-22 -> 1299-SE- -> 57353-DE-RP,2,904.62,44901-BG-22 -> 1299-SE- -> 57353-DE-RP,0.0
2023-02-10,14,20886-DE-NW,25198-RO-,2,701.95,20886-DE-NW -> 1299-SE- -> 25198-RO-,2,701.95,20886-DE-NW -> 1299-SE- -> 25198-RO-,0.0
2023-02-10,14,1888-NL-UT,20940-DE-HE,2,713.49,1888-NL-UT -> 1103-NL- -> 20940-DE-HE,2,713.49,1888-NL-UT -> 1103-NL-NH -> 20940-DE-HE,0.0
2023-02-10,14,50319-NL-NH,60068-DE-HE,2,554.57,50319-NL-NH -> 1299-SE- -> 60068-DE-HE,2,554.57,50319-NL-NH -> 1299-SE- -> 60068-DE-HE,0.0
2023-02-10,14,201869-SE-AB,207322-SE-,2,10.74,201869-SE-AB -> 3301-SE-AB -> 207322-SE-,2,10.74,201869-SE-AB -> 3301-SE-AB -> 207322-SE-,0.0
2023-02-10,14,25248-CZ-10,20647-DE-,2,971.63,25248-CZ-10 -> 1299-SE- -> 20647-DE-,2,971.63,25248-CZ-10 -> 1299-SE- -> 20647-DE-,0.0
2023-02-10,14,6855-SK-NI,25220-DE-,2,730.5899999999999,6855-SK-NI -> 1299-SE- -> 25220-DE-,2,730.5899999999999,6855-SK-NI -> 1299-SE- -> 25220-DE-,0.0
2023-02-10,14,206266-DE-,12748-DE-NI,2,1165.47,206266-DE- -> 3320-DE-BW -> 12748-DE-NI,2,1165.47,206266-DE- -> 3320-DE-NW -> 12748-DE-NI,0.0
2023-02-10,14,17071-NL-,201460-NL-NH,2,391.35,17071-NL- -> 702-FR-IDF -> 201460-NL-NH,2,391.35,17071-NL- -> 702-FR-IDF -> 201460-NL-NH,0.0
2023-02-10,14,12734-IT-21,3242-IT-,2,845.4300000000001,12734-IT-21 -> 3269-IT-21 -> 3242-IT-,2,845.4300000000001,12734-IT-21 -> 3269-IT-62 -> 3242-IT-,0.0
2023-02-10,14,60144-NL-NH,199544-SE-,2,169.66000000000005,60144-NL-NH -> 1299-SE- -> 199544-SE-,2,169.66000000000005,60144-NL-NH -> 1299-SE- -> 199544-SE-,0.0
2023-02-10,14,41966-PL-14,34471-ES-AN,2,934.14,41966-PL-14 -> 4455-FR- -> 34471-ES-AN,2,934.14,41966-PL-14 -> 4455-FR- -> 34471-ES-AN,0.0
2023-02-10,14,207137-IT-,207137-EE-37,2,472.59,207137-IT- -> 1299-SE- -> 207137-EE-37,2,472.59,207137-IT- -> 1299-SE- -> 207137-EE-37,0.0
2023-02-10,14,52106-PL-10,48021-PL-14,2,2190.39,52106-PL-10 -> 5617-PL-02 -> 48021-PL-14,2,2190.39,52106-PL-10 -> 5617-PL-14 -> 48021-PL-14,0.0
2023-02-10,14,196819-DE-BY,31287-BG-,2,904.62,196819-DE-BY -> 1299-SE- -> 31287-BG-,2,904.62,196819-DE-BY -> 1299-SE- -> 31287-BG-,0.0
2023-02-10,14,13293-PL-10,8487-FR-,2,800.0600000000001,13293-PL-10 -> 1299-SE- -> 8487-FR-,2,800.0600000000001,13293-PL-10 -> 1299-SE- -> 8487-FR-,0.0
2023-02-10,14,47583-NL-DR,207398-FR-,2,232.43,47583-NL-DR -> 1299-SE- -> 207398-FR-,2,232.43,47583-NL-DR -> 1299-SE- -> 207398-FR-,0.0
2023-02-10,14,29624-DE-,200576-DE-NI,2,1165.47,29624-DE- -> 3320-DE-BW -> 200576-DE-NI,2,1165.47,29624-DE- -> 3320-DE-NW -> 200576-DE-NI,0.0
2023-02-10,14,43623-DE-,42249-DE-NW,2,1165.47,43623-DE- -> 3320-DE-BW -> 42249-DE-NW,3,943.65,43623-DE- -> 174-GB-ENG -> 5400-FR-IDF -> 42249-DE-NW,19.032665
2023-02-10,14,28854-SE-F,43809-SE-D,2,10.74,28854-SE-F -> 1257-SE-AB -> 43809-SE-D,2,10.74,28854-SE-F -> 1257-SE-AB -> 43809-SE-D,0.0
2023-02-10,14,201737-PL-10,206685-PL-06,2,2190.39,201737-PL-10 -> 5617-PL-02 -> 206685-PL-06,2,2190.39,201737-PL-10 -> 5617-PL-14 -> 206685-PL-06,0.0
2023-02-10,14,2792-DE-,12460-DE-NI,2,1165.47,2792-DE- -> 3320-DE-BW -> 12460-DE-NI,2,1165.47,2792-DE- -> 3320-DE-NW -> 12460-DE-NI,0.0
2023-02-10,14,49362-DK-,47869-NL-NH,2,242.78,49362-DK- -> 1299-SE- -> 47869-NL-NH,2,242.78,49362-DK- -> 1299-SE- -> 47869-NL-NH,0.0
2023-02-10,14,51879-PL-10,41455-PL-04,2,2190.39,51879-PL-10 -> 5617-PL-02 -> 41455-PL-04,2,2190.39,51879-PL-10 -> 5617-PL-14 -> 41455-PL-04,0.0
2023-02-10,14,3215-FR-ARA,12479-ES-MD,2,270.36,3215-FR-ARA -> 5511-FR- -> 12479-ES-MD,2,270.36,3215-FR-ARA -> 5511-FR- -> 12479-ES-MD,0.0
2023-02-10,14,28876-DE-BY,8437-AT-4,2,1063.49,28876-DE-BY -> 3320-DE-BW -> 8437-AT-4,2,1063.49,28876-DE-BY -> 3320-DE-NW -> 8437-AT-4,0.0
2023-02-10,14,3223-RO-,20773-DE-HE,2,701.95,3223-RO- -> 1299-SE- -> 20773-DE-HE,2,701.95,3223-RO- -> 1299-SE- -> 20773-DE-HE,0.0
2023-02-10,14,35227-DE-,34309-DE-,2,1165.47,35227-DE- -> 3320-DE-BW -> 34309-DE-,2,1165.47,35227-DE- -> 3320-DE-NW -> 34309-DE-,0.0
2023-02-10,14,28788-NL-,13135-DE-,2,554.57,28788-NL- -> 1299-SE- -> 13135-DE-,2,554.57,28788-NL- -> 1299-SE- -> 13135-DE-,0.0
2023-02-10,14,10158-SE-,42929-FR-,2,136.27999999999997,10158-SE- -> 4455-FR- -> 42929-FR-,2,136.27999999999997,10158-SE- -> 4455-FR- -> 42929-FR-,0.0
2023-02-10,14,3214-NL-NH,44133-AT-,2,735.52,3214-NL-NH -> 1764-AT- -> 44133-AT-,2,735.52,3214-NL-NH -> 1764-AT-9 -> 44133-AT-,0.0
2023-02-10,14,208482-FR-IDF,61086-FR-,2,199.05,208482-FR-IDF -> 3215-FR- -> 61086-FR-,2,199.05,208482-FR-IDF -> 3215-FR-IDF -> 61086-FR-,0.0
2023-02-10,14,29301-FR-IDF,39636-IT-21,2,414.51,29301-FR-IDF -> 4455-FR- -> 39636-IT-21,2,414.51,29301-FR-IDF -> 4455-FR- -> 39636-IT-21,0.0
2023-02-10,14,3249-EE-37,201568-HU-BU,2,474.86,3249-EE-37 -> 1299-SE- -> 201568-HU-BU,2,474.86,3249-EE-37 -> 1299-SE- -> 201568-HU-BU,0.0
2023-02-10,14,42390-SE-AB,39771-FR-ARA,2,73.50999999999999,42390-SE-AB -> 1299-SE- -> 39771-FR-ARA,2,73.50999999999999,42390-SE-AB -> 1299-SE- -> 39771-FR-ARA,0.0
2023-02-10,14,203148-BE-,15435-NL-OV,2,329.44000000000005,203148-BE- -> 1299-SE- -> 15435-NL-OV,2,329.44000000000005,203148-BE- -> 1299-SE- -> 15435-NL-OV,0.0
2023-02-10,14,48546-LV-047,44105-LV-,2,348.42,48546-LV-047 -> 2588-LV- -> 44105-LV-,2,348.42,48546-LV-047 -> 2588-LV- -> 44105-LV-,0.0
2023-02-10,14,209996-SI-103,57532-SI-175,2,815.1600000000001,209996-SI-103 -> 5603-SI-061 -> 57532-SI-175,2,815.1600000000001,209996-SI-103 -> 5603-SI-061 -> 57532-SI-175,0.0
2023-02-10,14,42605-DE-HE,60063-DE-NI,2,1165.47,42605-DE-HE -> 3320-DE-BW -> 60063-DE-NI,2,1165.47,42605-DE-HE -> 3320-DE-NW -> 60063-DE-NI,0.0
2023-02-10,14,12762-AT-8,41915-AT-,2,859.53,12762-AT-8 -> 1853-AT-1 -> 41915-AT-,2,859.53,12762-AT-8 -> 1853-AT-9 -> 41915-AT-,0.0
2023-02-10,14,44239-AT-,44134-DK-84,2,366.79,44239-AT- -> 1299-SE- -> 44134-DK-84,2,366.79,44239-AT- -> 1299-SE- -> 44134-DK-84,0.0
2023-02-10,14,198651-LT-,25152-DE-,2,661.77,198651-LT- -> 1103-NL- -> 25152-DE-,3,603.1700000000001,198651-LT- -> 174-GB-ENG -> 1257-SE-AB -> 25152-DE-,8.85504
2023-02-10,14,61189-EE-,14061-DE-HE,2,762.89,61189-EE- -> 3327-EE-37 -> 14061-DE-HE,3,679.5899999999999,61189-EE- -> 174-GB-ENG -> 1299-SE- -> 14061-DE-HE,10.919005
2023-02-10,14,15912-SE-,205180-SE-,2,10.74,15912-SE- -> 1257-SE-AB -> 205180-SE-,2,10.74,15912-SE- -> 1257-SE-AB -> 205180-SE-,0.0
2023-02-10,14,198531-DK-82,201078-DK-82,2,230.1,198531-DK-82 -> 3292-DK-82 -> 201078-DK-82,2,230.1,198531-DK-82 -> 3292-DK-82 -> 201078-DK-82,0.0
2023-02-10,14,29396-NL-ZH,13280-IE-,2,433.55,29396-NL-ZH -> 4455-FR- -> 13280-IE-,2,433.55,29396-NL-ZH -> 4455-FR- -> 13280-IE-,0.0
2023-02-10,15,200086-DE-BE,206266-DE-NW,2,1300.14,200086-DE-BE -> 3320-DE-BW -> 206266-DE-NW,2,1300.14,200086-DE-BE -> 3320-DE-NW -> 206266-DE-NW,0.0
2023-02-10,15,48942-SE-O,1653-SE-,2,10.5,48942-SE-O -> 1257-SE-AB -> 1653-SE-,2,10.5,48942-SE-O -> 1257-SE-AB -> 1653-SE-,0.0
2023-02-10,15,200576-DE-NI,12801-DE-MV,2,1300.14,200576-DE-NI -> 3320-DE-BW -> 12801-DE-MV,2,1300.14,200576-DE-NI -> 3320-DE-NW -> 12801-DE-MV,0.0
2023-02-10,15,12316-DE-,209729-DE-,2,1300.14,12316-DE- -> 3320-DE-BW -> 209729-DE-,2,1300.14,12316-DE- -> 3320-DE-NW -> 209729-DE-,0.0
2023-02-10,15,288-DE-,197829-ES-NC,2,730.0600000000001,288-DE- -> 766-ES-AN -> 197829-ES-NC,2,730.0600000000001,288-DE- -> 766-ES-CL -> 197829-ES-NC,0.0
2023-02-10,15,39372-AT-3,42652-DE-,2,729.4,39372-AT-3 -> 1299-SE- -> 42652-DE-,2,729.4,39372-AT-3 -> 1299-SE- -> 42652-DE-,0.0
2023-02-10,15,202870-IT-25,3214-DE-NW,2,737.9,202870-IT-25 -> 1299-SE- -> 3214-DE-NW,2,737.9,202870-IT-25 -> 1299-SE- -> 3214-DE-NW,0.0
2023-02-10,15,5405-NL-NH,5466-IE-L,2,400.15,5405-NL-NH -> 1299-SE- -> 5466-IE-L,2,400.15,5405-NL-NH -> 1299-SE- -> 5466-IE-L,0.0
2023-02-10,15,61307-EE-68,51013-SK-BL,2,540.4300000000001,61307-EE-68 -> 1299-SE- -> 51013-SK-BL,2,540.4300000000001,61307-EE-68 -> 1299-SE- -> 51013-SK-BL,0.0
2023-02-10,15,41307-DE-BY,60948-DE-,2,1300.14,41307-DE-BY -> 3320-DE-BW -> 60948-DE-,2,1300.14,41307-DE-BY -> 3320-DE-NW -> 60948-DE-,0.0
2023-02-10,15,205809-FR-IDF,31477-NL-NH,2,245.2,205809-FR-IDF -> 1299-SE- -> 31477-NL-NH,2,245.2,205809-FR-IDF -> 1299-SE- -> 31477-NL-NH,0.0
2023-02-10,15,22822-NL-NH,209428-FR-,2,308.42,22822-NL-NH -> 4455-FR- -> 209428-FR-,2,308.42,22822-NL-NH -> 4455-FR- -> 209428-FR-,0.0
2023-02-10,15,41073-IE-L,61296-CZ-80,2,888.0699999999999,41073-IE-L -> 4455-FR- -> 61296-CZ-80,2,888.0699999999999,41073-IE-L -> 4455-FR- -> 61296-CZ-80,0.0
2023-02-10,15,15695-DE-HE,200587-SE-,2,440.38,15695-DE-HE -> 1299-SE- -> 200587-SE-,2,440.38,15695-DE-HE -> 1299-SE- -> 200587-SE-,0.0
2023-02-10,15,21430-CZ-41,3249-EE-37,2,797.8,21430-CZ-41 -> 1299-SE- -> 3249-EE-37,2,797.8,21430-CZ-41 -> 1299-SE- -> 3249-EE-37,0.0
2023-02-10,15,8881-DE-BE,21147-EE-37,2,822.62,8881-DE-BE -> 3327-EE-37 -> 21147-EE-37,2,822.62,8881-DE-BE -> 3327-EE-37 -> 21147-EE-37,0.0
2023-02-10,15,39020-ES-AN,35064-NL-,2,390.04,39020-ES-AN -> 4455-FR- -> 35064-NL-,2,390.04,39020-ES-AN -> 4455-FR- -> 35064-NL-,0.0
2023-02-10,15,56672-AT-4,198710-DE-,2,729.4,56672-AT-4 -> 1299-SE- -> 198710-DE-,2,729.4,56672-AT-4 -> 1299-SE- -> 198710-DE-,0.0
2023-02-10,15,208414-CZ-,210492-FR-IDF,2,669.9,208414-CZ- -> 1299-SE- -> 210492-FR-IDF,2,669.9,208414-CZ- -> 1299-SE- -> 210492-FR-IDF,0.0
2023-02-10,15,207265-FI-18,60051-SE-,2,57.52,207265-FI-18 -> 1299-SE- -> 60051-SE-,2,57.52,207265-FI-18 -> 1299-SE- -> 60051-SE-,0.0
2023-02-10,15,60385-SE-,207161-SE-,2,10.5,60385-SE- -> 1299-SE- -> 207161-SE-,2,10.5,60385-SE- -> 1299-SE- -> 207161-SE-,0.0
2023-02-10,15,47261-DE-NI,200567-DE-,2,1300.14,47261-DE-NI -> 3320-DE-BW -> 200567-DE-,2,1300.14,47261-DE-NI -> 3320-DE-NW -> 200567-DE-,0.0
2023-02-10,15,8544-CY-05,62240-DE-BE,2,1316.48,8544-CY-05 -> 1299-SE- -> 62240-DE-BE,2,1316.48,8544-CY-05 -> 1299-SE- -> 62240-DE-BE,0.0
2023-02-10,15,202395-SE-,4229-DE-HE,2,440.38,202395-SE- -> 1299-SE- -> 4229-DE-HE,2,440.38,202395-SE- -> 1299-SE- -> 4229-DE-HE,0.0
2023-02-10,15,8657-PT-11,39063-DE-,2,560.83,8657-PT-11 -> 1299-SE- -> 39063-DE-,2,560.83,8657-PT-11 -> 1299-SE- -> 39063-DE-,0.0
2023-02-10,15,12741-PL-14,51466-BE-,2,999.35,12741-PL-14 -> 5400-FR-IDF -> 51466-BE-,2,999.35,12741-PL-14 -> 5400-FR-IDF -> 51466-BE-,0.0
2023-02-10,15,63199-DE-HE,35661-FR-IDF,2,503.6,63199-DE-HE -> 1299-SE- -> 35661-FR-IDF,2,503.6,63199-DE-HE -> 1299-SE- -> 35661-FR-IDF,0.0
2023-02-10,15,209081-DE-BW,28716-IT-25,2,1167.78,209081-DE-BW -> 3320-DE-BW -> 28716-IT-25,2,1167.78,209081-DE-BW -> 3320-DE-NW -> 28716-IT-25,0.0
2023-02-10,15,1267-IT-45,60032-FR-IDF,2,371.24,1267-IT-45 -> 1299-SE- -> 60032-FR-IDF,2,371.24,1267-IT-45 -> 1299-SE- -> 60032-FR-IDF,0.0
2023-02-10,15,205151-SE-,39603-PL-14,2,753.9,205151-SE- -> 1299-SE- -> 39603-PL-14,2,753.9,205151-SE- -> 1299-SE- -> 39603-PL-14,0.0
2023-02-10,15,51108-RO-,15435-NL-OV,2,815.82,51108-RO- -> 5606-RO- -> 15435-NL-OV,2,815.82,51108-RO- -> 5606-RO-B -> 15435-NL-OV,0.0
2023-02-10,15,12741-PL-02,60269-SE-AB,2,753.9,12741-PL-02 -> 2119-SE-AB -> 60269-SE-AB,2,753.9,12741-PL-02 -> 2119-SE-AB -> 60269-SE-AB,0.0
2023-02-10,15,50462-DE-HE,205769-DE-RP,2,1300.14,50462-DE-HE -> 3320-DE-BW -> 205769-DE-RP,2,1300.14,50462-DE-HE -> 3320-DE-NW -> 205769-DE-RP,0.0
2023-02-10,15,44002-CZ-10,24785-NL-,2,778.16,44002-CZ-10 -> 1299-SE- -> 24785-NL-,2,778.16,44002-CZ-10 -> 1299-SE- -> 24785-NL-,0.0
2023-02-10,15,57317-DE-,51417-DE-BW,2,1300.14,57317-DE- -> 3320-DE-BW -> 51417-DE-BW,2,1300.14,57317-DE- -> 3320-DE-NW -> 51417-DE-BW,0.0
2023-02-10,15,210792-DK-,61397-DK-84,2,224.25,210792-DK- -> 3292-DK-82 -> 61397-DK-84,2,224.25,210792-DK- -> 3292-DK-82 -> 61397-DK-84,0.0
2023-02-10,15,29119-ES-AN,199893-AT-9,2,733.38,29119-ES-AN -> 1764-AT- -> 199893-AT-9,2,733.38,29119-ES-AN -> 1764-AT-9 -> 199893-AT-9,0.0
2023-02-10,15,12552-SE-,199496-ES-CT,2,218.56,12552-SE- -> 4455-FR- -> 199496-ES-CT,2,218.56,12552-SE- -> 4455-FR- -> 199496-ES-CT,0.0
2023-02-10,15,31554-RO-,34628-FR-,2,390.64,31554-RO- -> 1299-SE- -> 34628-FR-,2,390.64,31554-RO- -> 1299-SE- -> 34628-FR-,0.0
2023-02-10,15,8674-SE-,211143-DE-HE,2,440.38,8674-SE- -> 1299-SE- -> 211143-DE-HE,2,440.38,8674-SE- -> 1299-SE- -> 211143-DE-HE,0.0
2023-02-10,15,48951-DE-HE,47957-FR-,2,902.29,48951-DE-HE -> 3216-RU- -> 47957-FR-,3,811.53,48951-DE-HE -> 3491-US- -> 1299-SE- -> 47957-FR-,10.05885
2023-02-10,15,60749-FR-HDF,35625-FR-HDF,2,200.16,60749-FR-HDF -> 3215-FR- -> 35625-FR-HDF,2,200.16,60749-FR-HDF -> 3215-FR-IDF -> 35625-FR-HDF,0.0
2023-02-10,15,15735-MT-04,59866-HR-,2,507.65,15735-MT-04 -> 1299-SE- -> 59866-HR-,2,507.65,15735-MT-04 -> 1299-SE- -> 59866-HR-,0.0
2023-02-10,15,43186-DE-,6855-SK-ZI,2,1209.07,43186-DE- -> 3320-DE-BW -> 6855-SK-ZI,2,1209.07,43186-DE- -> 3320-DE-NW -> 6855-SK-ZI,0.0
2023-02-10,15,206264-NL-NH,13046-HR-21,2,349.61,206264-NL-NH -> 1299-SE- -> 13046-HR-21,2,349.61,206264-NL-NH -> 1299-SE- -> 13046-HR-21,0.0
2023-02-10,15,62336-DE-,48659-PL-18,2,1183.78,62336-DE- -> 1299-SE- -> 48659-PL-18,2,1183.78,62336-DE- -> 1299-SE- -> 48659-PL-18,0.0
2023-02-10,15,5410-FR-ARA,20918-DE-,2,933.48,5410-FR-ARA -> 3320-DE-BW -> 20918-DE-,2,933.48,5410-FR-ARA -> 3320-DE-NW -> 20918-DE-,0.0
2023-02-10,15,44973-DE-,2611-BE-BRU,2,685.83,44973-DE- -> 4455-FR- -> 2611-BE-BRU,2,685.83,44973-DE- -> 4455-FR- -> 2611-BE-BRU,0.0
2023-02-10,15,49769-SE-,196819-DE-RP,2,440.38,49769-SE- -> 1299-SE- -> 196819-DE-RP,2,440.38,49769-SE- -> 1299-SE- -> 196819-DE-RP,0.0
2023-02-10,15,34428-IT-,42473-DE-HE,2,737.9,34428-IT- -> 1299-SE- -> 42473-DE-HE,2,737.9,34428-IT- -> 1299-SE- -> 42473-DE-HE,0.0
