source_as,target_as,path_length,emissions,path
35752-PL-,205382-DE-,4,1646.0500000000002,35752-PL- -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 205382-DE-
16205-DE-SN,24619-PL-14,4,1646.0500000000002,16205-DE-SN -> 3320-DE-BW -> 1299-SE- -> 5617-PL-02 -> 24619-PL-14
25149-SI-101,201078-DK-,4,491.2699999999999,25149-SI-101 -> 5603-SI-061 -> 4455-FR- -> 3292-DK-82 -> 201078-DK-
15466-NL-NB,203984-FR-IDF,4,201.79,15466-NL-NB -> 5400-FR-IDF -> 5511-FR- -> 3215-FR- -> 203984-FR-IDF
201814-PL-,9023-AT-3,4,1441.51,201814-PL- -> 5617-PL-02 -> 1299-SE- -> 1764-AT- -> 9023-AT-3
198431-PL-14,204072-EE-37,4,1295.7700000000002,198431-PL-14 -> 5617-PL-02 -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37
202664-AT-9,31352-DE-,4,639.3100000000001,202664-AT-9 -> 1764-AT- -> 1299-SE- -> 3320-DE-BW -> 31352-DE-
41955-DE-,204344-FR-,4,486.89,41955-DE- -> 3320-DE-BW -> 5511-FR- -> 3215-FR- -> 204344-FR-
41640-SI-159,209798-EE-,4,663.9499999999999,41640-SI-159 -> 5603-SI-061 -> 3320-DE-BW -> 1257-SE-AB -> 209798-EE-
41634-SE-,25115-DE-,4,445.93000000000006,41634-SE- -> 3399-SE-AB -> 4455-FR- -> 3209-DE-BW -> 25115-DE-
199577-LV-,34273-FI-,4,295.9100000000001,199577-LV- -> 5518-LV- -> 1299-SE- -> 1759-FI-18 -> 34273-FI-
35038-PT-,49434-FR-,4,481.84,35038-PT- -> 1930-PT-11 -> 2860-PT-11 -> 4455-FR- -> 49434-FR-
1136-NL-UT,213264-RO-B,4,674.3299999999999,1136-NL-UT -> 5511-FR- -> 1299-SE- -> 5606-RO- -> 213264-RO-B
16326-BE-,213264-RO-B,4,768.99,16326-BE- -> 2611-BE- -> 4455-FR- -> 5606-RO- -> 213264-RO-B
5483-HU-BU,208053-FR-IDF,4,337.59,5483-HU-BU -> 3223-NL-NH -> 1299-SE- -> 5400-FR-IDF -> 208053-FR-IDF
34519-HR-,16189-FR-IDF,4,395.93,34519-HR- -> 5391-HR-21 -> 1299-SE- -> 5511-FR- -> 16189-FR-IDF
205046-DE-,208834-EE-37,4,459.5100000000001,205046-DE- -> 680-DE- -> 1299-SE- -> 1257-SE-AB -> 208834-EE-37
47178-IT-52,60344-DE-NW,4,934.61,47178-IT-52 -> 1267-IT- -> 1299-SE- -> 680-DE- -> 60344-DE-NW
50349-PL-10,47903-SI-103,4,1240.19,50349-PL-10 -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 47903-SI-103
8642-SE-M,60608-EE-,4,75.16999999999999,8642-SE-M -> 2119-SE-AB -> 1299-SE- -> 3249-EE-37 -> 60608-EE-
43701-DE-RP,49303-SE-,4,425.4500000000001,43701-DE-RP -> 3320-DE-BW -> 1299-SE- -> 3301-SE-AB -> 49303-SE-
50583-FR-,211102-IT-72,4,557.1700000000001,50583-FR- -> 5511-FR- -> 1299-SE- -> 1267-IT- -> 211102-IT-72
201130-FR-PAC,15779-IT-,4,516.36,201130-FR-PAC -> 3308-DK-84 -> 1299-SE- -> 3320-DE-BW -> 15779-IT-
209226-BE-BRU,56366-IT-34,4,744.1700000000001,209226-BE-BRU -> 2611-BE- -> 4455-FR- -> 3302-IT-25 -> 56366-IT-34
208327-DK-85,31167-FR-IDF,4,98.11,208327-DK-85 -> 3292-DK-82 -> 1299-SE- -> 5511-FR- -> 31167-FR-IDF
50572-SE-,12844-FR-IDF,4,48.010000000000005,50572-SE- -> 1257-SE-AB -> 1299-SE- -> 5410-FR-ARA -> 12844-FR-IDF
21014-IT-62,206714-EE-37,4,584.33,21014-IT-62 -> 1267-IT- -> 1299-SE- -> 3249-EE-37 -> 206714-EE-37
39500-DK-,50242-SK-KI,4,492.99,39500-DK- -> 3292-DK-82 -> 1299-SE- -> 5578-SK- -> 50242-SK-KI
213080-AT-,15925-DE-NI,4,537.04,213080-AT- -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 15925-DE-NI
43088-DK-83,198034-FR-,4,123.16,43088-DK-83 -> 3342-DK- -> 3292-DK-82 -> 4455-FR- -> 198034-FR-
56851-NL-ZH,12319-ES-PV,4,457.19,56851-NL-ZH -> 3223-NL-NH -> 1299-SE- -> 3262-ES-CT -> 12319-ES-PV
206114-SE-X,62086-DE-,4,425.4500000000001,206114-SE-X -> 1257-SE-AB -> 1299-SE- -> 5430-DE- -> 62086-DE-
202616-AT-9,212812-ES-NC,4,445.41,202616-AT-9 -> 1764-AT- -> 1299-SE- -> 3262-ES-CT -> 212812-ES-NC
15889-SI-133,44103-NL-,4,742.7099999999999,15889-SI-133 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 44103-NL-
201954-PL-14,56585-RO-,4,1761.63,201954-PL-14 -> 5617-PL-02 -> 1299-SE- -> 5606-RO- -> 56585-RO-
197874-DE-RP,39453-CZ-32,4,1350.19,197874-DE-RP -> 3209-DE-BW -> 1299-SE- -> 5610-CZ-10 -> 39453-CZ-32
202948-PL-14,197823-HR-,4,1575.5700000000002,202948-PL-14 -> 5617-PL-02 -> 1299-SE- -> 5391-HR-21 -> 197823-HR-
200784-NL-,15889-SI-008,4,742.71,200784-NL- -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 15889-SI-008
61074-FI-,198327-PL-18,4,1249.17,61074-FI- -> 1759-FI-18 -> 1299-SE- -> 5617-PL-02 -> 198327-PL-18
30850-GR-I,42903-DK-82,4,736.5300000000001,30850-GR-I -> 1241-GR-B -> 4455-FR- -> 3292-DK-82 -> 42903-DK-82
44986-DE-,398476-SE-,4,257.21,44986-DE- -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 398476-SE-
8304-FR-,25499-SI-061,4,670.85,8304-FR- -> 5511-FR- -> 3320-DE-BW -> 5603-SI-061 -> 25499-SI-061
210083-NL-NH,198531-DK-82,4,190.45,210083-NL-NH -> 3399-SE-AB -> 4455-FR- -> 3292-DK-82 -> 198531-DK-82
207714-ES-,57744-NL-,4,477.67,207714-ES- -> 3262-ES-CT -> 4455-FR- -> 1136-NL-GE -> 57744-NL-
20983-PL-02,210255-FR-GES,4,1289.0900000000004,20983-PL-02 -> 5617-PL-02 -> 5511-FR- -> 3215-FR- -> 210255-FR-GES
199422-FR-ARA,59448-HU-BU,4,514.3499999999999,199422-FR-ARA -> 4455-FR- -> 3223-NL-NH -> 5483-HU-BU -> 59448-HU-BU
47223-PL-14,34460-DE-HE,4,1457.3300000000004,47223-PL-14 -> 5617-PL-02 -> 1299-SE- -> 5400-FR-IDF -> 34460-DE-HE
48049-DE-MV,30971-AT-,4,639.3100000000001,48049-DE-MV -> 3320-DE-BW -> 1299-SE- -> 1764-AT- -> 30971-AT-
48774-SI-,49964-SE-,4,629.8899999999999,48774-SI- -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 49964-SE-
41694-HU-BU,57809-FR-IDF,4,493.87,41694-HU-BU -> 5483-HU-BU -> 3223-NL-NH -> 1299-SE- -> 57809-FR-IDF
205607-HR-13,35752-PL-,4,1575.5700000000002,205607-HR-13 -> 5391-HR-21 -> 1299-SE- -> 5617-PL-02 -> 35752-PL-
206464-DK-,59945-PL-10,4,1277.75,206464-DK- -> 3342-DK- -> 1299-SE- -> 5617-PL-02 -> 59945-PL-10
210302-EE-37,198163-PL-22,4,1295.77,210302-EE-37 -> 3249-EE-37 -> 1299-SE- -> 5617-PL-02 -> 198163-PL-22
204072-EE-,42213-IE-L,4,903.67,204072-EE- -> 3249-EE-37 -> 1299-SE- -> 5466-IE-L -> 42213-IE-L
59725-EE-74,205607-HR-14,4,423.09,59725-EE-74 -> 3249-EE-37 -> 1299-SE- -> 5391-HR-21 -> 205607-HR-14
51013-SK-,43164-SI-023,4,847.8100000000001,51013-SK- -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 43164-SI-023
60697-FR-,31242-PL-24,4,887.99,60697-FR- -> 3215-FR- -> 5511-FR- -> 3320-DE-BW -> 31242-PL-24
200567-DE-,44701-IT-72,4,934.61,200567-DE- -> 3320-DE-BW -> 1299-SE- -> 1267-IT- -> 44701-IT-72
57112-NL-NB,28985-SI-,4,742.71,57112-NL-NB -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 28985-SI-
212576-FR-,29447-FR-,4,88.97,212576-FR- -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 29447-FR-
25149-SI-101,207166-SE-O,4,629.8899999999999,25149-SI-101 -> 5603-SI-061 -> 3320-DE-BW -> 1257-SE-AB -> 207166-SE-O
212725-SE-X,3173-NL-NH,4,140.35,212725-SE-X -> 3301-SE-AB -> 1299-SE- -> 702-FR-IDF -> 3173-NL-NH
9029-LV-,197266-SI-103,4,763.5600000000001,9029-LV- -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 197266-SI-103
15380-CZ-10,12349-DE-,4,1161.4699999999998,15380-CZ-10 -> 5610-CZ-10 -> 1299-SE- -> 702-FR-IDF -> 12349-DE-
3296-FR-IDF,21159-DE-,4,277.69,3296-FR-IDF -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 21159-DE-
207137-IT-,21441-SI-159,4,884.47,207137-IT- -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 21441-SI-159
8748-SE-AB,7246-DE-HE,4,261.78000000000003,8748-SE-AB -> 1653-SE- -> 2603-DK- -> 5400-FR-IDF -> 7246-DE-HE
206701-IT-25,2278-FR-,4,323.07,206701-IT-25 -> 1299-SE- -> 5511-FR- -> 3215-FR- -> 2278-FR-
56911-IT-72,50689-HU-,4,727.97,56911-IT-72 -> 1299-SE- -> 3223-NL-NH -> 5483-HU-BU -> 50689-HU-
31049-DE-MV,205671-PL-,4,1646.0500000000002,31049-DE-MV -> 3320-DE-BW -> 1299-SE- -> 5617-PL-02 -> 205671-PL-
206393-SE-,20740-DE-HE,4,236.73,206393-SE- -> 3301-SE-AB -> 1299-SE- -> 702-FR-IDF -> 20740-DE-HE
60068-DE-HE,15664-SI-,4,839.09,60068-DE-HE -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 15664-SI-
3298-FR-,1942-FR-ARA,4,109.45,3298-FR- -> 3215-FR- -> 5511-FR- -> 2200-FR- -> 1942-FR-ARA
34372-DE-NW,211502-SE-,4,329.0700000000001,34372-DE-NW -> 3223-NL-NH -> 1299-SE- -> 1257-SE-AB -> 211502-SE-
2830-FR-,200543-PL-24,4,1268.61,2830-FR- -> 702-FR-IDF -> 1299-SE- -> 5617-PL-02 -> 200543-PL-24
213238-DE-NW,52030-IT-62,4,934.61,213238-DE-NW -> 3320-DE-BW -> 1299-SE- -> 1267-IT- -> 52030-IT-62
203953-DK-84,49498-HR-,4,405.07,203953-DK-84 -> 3292-DK-82 -> 1299-SE- -> 5391-HR-21 -> 49498-HR-
200576-DE-HH,21010-PL-,4,1646.0500000000002,200576-DE-HH -> 3320-DE-BW -> 1299-SE- -> 5617-PL-02 -> 21010-PL-
44133-AT-,21173-DE-,4,639.3100000000001,44133-AT- -> 1764-AT- -> 1299-SE- -> 3331-DE-SH -> 21173-DE-
2072-FR-PDL,207714-ES-,4,292.99,2072-FR-PDL -> 2200-FR- -> 4455-FR- -> 3262-ES-CT -> 207714-ES-
209381-DK-84,13043-DE-NW,4,286.83000000000004,209381-DK-84 -> 3292-DK-82 -> 1299-SE- -> 702-FR-IDF -> 13043-DE-NW
21161-DE-BW,60697-FR-,4,486.89,21161-DE-BW -> 3320-DE-BW -> 5511-FR- -> 3215-FR- -> 60697-FR-
197928-PL-14,29161-AT-9,4,1441.51,197928-PL-14 -> 5617-PL-02 -> 1299-SE- -> 1764-AT- -> 29161-AT-9
203463-HR-07,211783-DK-84,4,405.07,203463-HR-07 -> 5391-HR-21 -> 1299-SE- -> 3292-DK-82 -> 211783-DK-84
15372-DE-SN,206908-CZ-63,4,1350.19,15372-DE-SN -> 3320-DE-BW -> 1299-SE- -> 5610-CZ-10 -> 206908-CZ-63
202017-IT-52,201737-PL-04,4,1736.81,202017-IT-52 -> 1267-IT- -> 1299-SE- -> 5617-PL-02 -> 201737-PL-04
196622-HR-14,29239-DE-BW,4,773.37,196622-HR-14 -> 5391-HR-21 -> 1299-SE- -> 3209-DE-BW -> 29239-DE-BW
41941-DE-TH,201637-PL-28,4,1646.0500000000002,41941-DE-TH -> 3320-DE-BW -> 1299-SE- -> 5617-PL-02 -> 201637-PL-28
31352-DE-,199041-DK-,4,475.55,31352-DE- -> 3320-DE-BW -> 1299-SE- -> 3342-DK- -> 199041-DK-
28952-SK-TA,25102-DE-,4,1105.74,28952-SK-TA -> 5610-CZ-10 -> 1299-SE- -> 3209-DE-BW -> 25102-DE-
210465-DK-,50904-SE-,4,57.14999999999999,210465-DK- -> 3342-DK- -> 1299-SE- -> 3301-SE-AB -> 50904-SE-
48021-PL-,35108-LV-,4,1494.99,48021-PL- -> 5617-PL-02 -> 1299-SE- -> 5518-LV- -> 35108-LV-
35424-IE-,44233-ES-PV,4,1080.53,35424-IE- -> 2110-IE-L -> 4455-FR- -> 3262-ES-CT -> 44233-ES-PV
56609-PL-22,202671-SE-,4,1227.6500000000003,56609-PL-22 -> 5617-PL-02 -> 1299-SE- -> 1257-SE-AB -> 202671-SE-
42854-HU-BU,51167-DE-BY,4,682.59,42854-HU-BU -> 5483-HU-BU -> 3223-NL-NH -> 1299-SE- -> 51167-DE-BY
34193-DE-,43734-FR-,4,486.89,34193-DE- -> 3320-DE-BW -> 5511-FR- -> 3215-FR- -> 43734-FR-
198439-AT-5,199250-PL-22,4,1441.5100000000002,198439-AT-5 -> 1764-AT- -> 1299-SE- -> 5617-PL-02 -> 199250-PL-22
47234-SE-K,41028-RO-,4,541.03,47234-SE-K -> 1257-SE-AB -> 1299-SE- -> 5606-RO- -> 41028-RO-
38926-FR-NAQ,198263-PL-12,4,1289.09,38926-FR-NAQ -> 3215-FR- -> 5511-FR- -> 5617-PL-02 -> 198263-PL-12
44603-PL-,52034-FR-IDF,4,1289.0900000000004,44603-PL- -> 5617-PL-02 -> 5511-FR- -> 3215-FR- -> 52034-FR-IDF
205382-DE-MV,51108-RO-B,4,959.43,205382-DE-MV -> 3320-DE-BW -> 1299-SE- -> 5606-RO- -> 51108-RO-B
199319-PL-18,42165-IT-,4,1736.8100000000002,199319-PL-18 -> 5617-PL-02 -> 1299-SE- -> 137-IT- -> 42165-IT-
5520-DE-NW,51066-AT-,4,639.3100000000001,5520-DE-NW -> 680-DE- -> 1299-SE- -> 1764-AT- -> 51066-AT-
28685-NL-NH,60664-DE-,4,462.37,28685-NL-NH -> 1136-NL-GE -> 5511-FR- -> 1299-SE- -> 60664-DE-
44440-PL-14,50518-DE-HE,4,1646.0500000000002,44440-PL-14 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 50518-DE-HE
42685-AT-9,198913-DE-NI,4,537.04,42685-AT-9 -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 198913-DE-NI
19197-BE-BRU,49009-DE-HH,4,693.91,19197-BE-BRU -> 5606-RO- -> 1299-SE- -> 5405-AT-9 -> 49009-DE-HH
57839-FR-IDF,208222-ES-,4,272.51,57839-FR-IDF -> 5511-FR- -> 1299-SE- -> 3262-ES-CT -> 208222-ES-
61243-RO-IF,34521-SK-KI,4,976.87,61243-RO-IF -> 5606-RO- -> 1299-SE- -> 5578-SK- -> 34521-SK-KI
12442-RO-,201130-FR-PAC,4,586.56,12442-RO- -> 5606-RO- -> 1299-SE- -> 3308-DK-84 -> 201130-FR-PAC
200942-PT-,197470-SI-082,4,730.39,200942-PT- -> 2860-PT-11 -> 4455-FR- -> 5603-SI-061 -> 197470-SI-082
1754-DE-,213331-BE-WAL,4,653.41,1754-DE- -> 680-DE- -> 4455-FR- -> 2611-BE- -> 213331-BE-WAL
34460-DE-HE,43351-SI-,4,859.57,34460-DE-HE -> 5400-FR-IDF -> 3320-DE-BW -> 5603-SI-061 -> 43351-SI-
209041-SE-Y,48653-SI-,4,629.89,209041-SE-Y -> 1257-SE-AB -> 3320-DE-BW -> 5603-SI-061 -> 48653-SI-
51046-IE-L,17071-NL-,4,575.08,51046-IE-L -> 5400-FR-IDF -> 1299-SE- -> 702-FR-IDF -> 17071-NL-
200018-SE-,197932-DE-NW,4,425.4500000000001,200018-SE- -> 3301-SE-AB -> 1299-SE- -> 3209-DE-BW -> 197932-DE-NW
206613-CZ-,49419-SE-O,4,931.7899999999998,206613-CZ- -> 5610-CZ-10 -> 1299-SE- -> 1257-SE-AB -> 49419-SE-O
211424-LV-,204163-HR-21,4,622.3100000000001,211424-LV- -> 5518-LV- -> 1299-SE- -> 5391-HR-21 -> 204163-HR-21
42120-HU-,209508-SE-AB,4,473.39,42120-HU- -> 5483-HU-BU -> 3223-NL-NH -> 2119-SE-AB -> 209508-SE-AB
5502-IT-,212649-DE-HE,4,838.23,5502-IT- -> 137-IT- -> 1299-SE- -> 3223-NL-NH -> 212649-DE-HE
28685-NL-UT,41455-PL-04,4,1473.77,28685-NL-UT -> 1136-NL-GE -> 5511-FR- -> 5617-PL-02 -> 41455-PL-04
203740-NL-ZH,31164-ES-CT,4,385.9,203740-NL-ZH -> 1136-NL-GE -> 5511-FR- -> 702-FR-IDF -> 31164-ES-CT
34670-DK-84,22764-NL-NH,4,303.27000000000004,34670-DK-84 -> 3292-DK-82 -> 4455-FR- -> 1136-NL-GE -> 22764-NL-NH
20258-IE-L,198327-PL-18,4,1662.38,20258-IE-L -> 702-FR-IDF -> 1299-SE- -> 5617-PL-02 -> 198327-PL-18
8339-AT-3,207038-FI-,4,242.43,8339-AT-3 -> 1764-AT- -> 1299-SE- -> 1759-FI-18 -> 207038-FI-
31431-PL-14,206709-FR-ARA,4,1289.0900000000004,31431-PL-14 -> 5617-PL-02 -> 5511-FR- -> 3215-FR- -> 206709-FR-ARA
33848-DE-BW,44477-RO-B,4,528.77,33848-DE-BW -> 5511-FR- -> 1299-SE- -> 3342-DK- -> 44477-RO-B
196982-PL-,206702-ES-AR,4,1452.1500000000003,196982-PL- -> 5617-PL-02 -> 1299-SE- -> 3262-ES-CT -> 206702-ES-AR
395828-FR-,198298-SI-151,4,650.37,395828-FR- -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 198298-SI-151
39456-SK-,207448-SE-O,4,442.8900000000001,39456-SK- -> 5578-SK- -> 1299-SE- -> 1257-SE-AB -> 207448-SE-O
44730-SI-,21056-IT-52,4,884.4699999999999,44730-SI- -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 21056-IT-52
43283-RO-IF,42580-PT-20,4,850.7299999999999,43283-RO-IF -> 5606-RO- -> 4455-FR- -> 2860-PT-11 -> 42580-PT-20
205078-SE-Y,205760-DK-82,4,57.150000000000006,205078-SE-Y -> 1257-SE-AB -> 1299-SE- -> 3292-DK-82 -> 205760-DK-82
61328-EE-37,12844-FR-,4,116.13,61328-EE-37 -> 3249-EE-37 -> 1299-SE- -> 5410-FR-ARA -> 12844-FR-
48256-HR-14,202646-SE-,4,354.9700000000001,48256-HR-14 -> 5391-HR-21 -> 1299-SE- -> 1257-SE-AB -> 202646-SE-
6204-RO-B,210300-PT-,4,772.46,6204-RO-B -> 1299-SE- -> 3320-DE-BW -> 2860-PT-11 -> 210300-PT-
48473-SK-,60269-SE-AC,4,442.8900000000001,48473-SK- -> 5578-SK- -> 1299-SE- -> 2119-SE-AB -> 60269-SE-AC
198327-PL-18,204847-SE-AB,4,1227.6500000000003,198327-PL-18 -> 5617-PL-02 -> 1299-SE- -> 3301-SE-AB -> 204847-SE-AB
60104-RO-BT,205046-DE-NW,4,959.43,60104-RO-BT -> 5606-RO- -> 1299-SE- -> 680-DE- -> 205046-DE-NW
198696-PL-12,12680-DE-,4,1646.0500000000002,198696-PL-12 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 12680-DE-
34927-DE-HE,3295-DE-HE,4,466.41,34927-DE-HE -> 1299-SE- -> 5511-FR- -> 3215-FR- -> 3295-DE-HE
205509-SI-101,48132-DE-,4,839.0899999999999,205509-SI-101 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 48132-DE-
48815-IT-21,28952-SK-TA,4,1054.74,48815-IT-21 -> 3223-NL-NH -> 1299-SE- -> 5610-CZ-10 -> 28952-SK-TA
204681-DE-BY,2128-IE-,4,1274.43,204681-DE-BY -> 3320-DE-BW -> 5400-FR-IDF -> 2110-IE-L -> 2128-IE-
198217-SE-M,198190-PL-,4,1227.65,198217-SE-M -> 1257-SE-AB -> 1299-SE- -> 5617-PL-02 -> 198190-PL-
211731-CZ-80,43186-DE-,4,1350.19,211731-CZ-80 -> 5610-CZ-10 -> 1299-SE- -> 3320-DE-BW -> 43186-DE-
15442-DE-BY,211340-PL-02,4,1457.33,15442-DE-BY -> 702-FR-IDF -> 1299-SE- -> 5617-PL-02 -> 211340-PL-02
203041-FR-,200491-DE-MV,4,486.89,203041-FR- -> 3215-FR- -> 5511-FR- -> 3320-DE-BW -> 200491-DE-MV
60877-PL-,44760-AT-9,4,1441.51,60877-PL- -> 5617-PL-02 -> 1299-SE- -> 1764-AT- -> 44760-AT-9
206997-HR-,197155-PL-,4,1575.5700000000002,206997-HR- -> 5391-HR-21 -> 1299-SE- -> 5617-PL-02 -> 197155-PL-
200086-DE-,208834-EE-37,4,357.2400000000001,200086-DE- -> 5405-AT-9 -> 1299-SE- -> 1257-SE-AB -> 208834-EE-37
44901-BG-,197635-SI-061,4,894.34,44901-BG- -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 197635-SI-061
30978-FI-,206884-SE-,4,28.57,30978-FI- -> 1759-FI-18 -> 1299-SE- -> 1257-SE-AB -> 206884-SE-
15401-FR-ARA,51046-IE-L,4,503.22,15401-FR-ARA -> 3215-FR- -> 5511-FR- -> 5400-FR-IDF -> 51046-IE-L
25373-SK-,211846-FR-IDF,4,483.85,25373-SK- -> 5578-SK- -> 1299-SE- -> 5511-FR- -> 211846-FR-IDF
16326-BE-,24727-SK-BL,4,670.85,16326-BE- -> 2611-BE- -> 4455-FR- -> 5578-SK- -> 24727-SK-BL
207486-DE-,57646-RO-,4,959.43,207486-DE- -> 3320-DE-BW -> 1299-SE- -> 5606-RO- -> 57646-RO-
62161-HR-10,16251-SE-,4,206.06,62161-HR-10 -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 16251-SE-
202708-BE-VLG,5588-HU-BU,4,577.13,202708-BE-VLG -> 1299-SE- -> 3223-NL-NH -> 5483-HU-BU -> 5588-HU-BU
201170-PT-11,61282-SE-,4,316.75000000000006,201170-PT-11 -> 2860-PT-11 -> 4455-FR- -> 3399-SE-AB -> 61282-SE-
29670-DE-BE,28848-AT-9,4,537.0400000000001,29670-DE-BE -> 5405-AT-9 -> 1299-SE- -> 1764-AT- -> 28848-AT-9
44277-RO-HR,1101-NL-,4,789.26,44277-RO-HR -> 5483-HU-BU -> 3223-NL-NH -> 1103-NL- -> 1101-NL-
54415-DE-HE,39555-AT-7,4,542.9300000000001,54415-DE-HE -> 3223-NL-NH -> 1299-SE- -> 3330-AT- -> 39555-AT-7
22363-NL-,9127-BG-,4,673.9,22363-NL- -> 1299-SE- -> 3223-NL-NH -> 5483-HU-BU -> 9127-BG-
203936-ES-AN,50625-PL-18,4,1452.72,203936-ES-AN -> 3223-NL-NH -> 1299-SE- -> 5617-PL-02 -> 50625-PL-18
201906-EE-37,6718-RO-B,4,575.0899999999999,201906-EE-37 -> 1257-SE-AB -> 1299-SE- -> 5606-RO- -> 6718-RO-B
8921-FR-,33442-CZ-64,4,551.3399999999999,8921-FR- -> 3215-FR- -> 5511-FR- -> 702-FR-IDF -> 33442-CZ-64
206685-PL-06,40027-FR-IDF,4,1457.3300000000002,206685-PL-06 -> 5617-PL-02 -> 1299-SE- -> 2906-DE-HE -> 40027-FR-IDF
20983-PL-,199718-DK-85,4,1277.7500000000002,20983-PL- -> 5617-PL-02 -> 1299-SE- -> 3292-DK-82 -> 199718-DK-85
396535-DE-,1881-SE-,4,216.25,396535-DE- -> 1299-SE- -> 1257-SE-AB -> 1880-SE- -> 1881-SE-
12414-NL-OV,25318-RO-,4,676.4399999999999,12414-NL-OV -> 1299-SE- -> 3223-NL-NH -> 5483-HU-BU -> 25318-RO-
8528-FR-,51184-AT-6,4,261.87,8528-FR- -> 5511-FR- -> 1299-SE- -> 1764-AT- -> 51184-AT-6
21942-CZ-64,50583-FR-,4,972.75,21942-CZ-64 -> 5610-CZ-10 -> 1299-SE- -> 5511-FR- -> 50583-FR-
24727-SK-BL,3289-RO-,4,976.87,24727-SK-BL -> 5578-SK- -> 1299-SE- -> 5606-RO- -> 3289-RO-
209682-FI-18,24657-DE-,4,446.97,209682-FI-18 -> 1759-FI-18 -> 1299-SE- -> 3320-DE-BW -> 24657-DE-
205706-PL-,203053-RO-B,4,1761.63,205706-PL- -> 5617-PL-02 -> 1299-SE- -> 5606-RO- -> 203053-RO-B
8990-HU-BU,41001-SE-,4,208.86,8990-HU-BU -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 41001-SE-
25111-DK-84,43305-DE-NI,4,475.55,25111-DK-84 -> 3308-DK-84 -> 1299-SE- -> 3320-DE-BW -> 43305-DE-NI
210137-DE-HE,31431-PL-14,4,1457.33,210137-DE-HE -> 702-FR-IDF -> 1299-SE- -> 5617-PL-02 -> 31431-PL-14
206377-SE-E,41363-AT-,4,220.91000000000005,206377-SE-E -> 1257-SE-AB -> 1299-SE- -> 1764-AT- -> 41363-AT-
199255-FR-IDF,208569-ES-,4,201.22,199255-FR-IDF -> 2072-FR- -> 2200-FR- -> 4455-FR- -> 208569-ES-
34453-DE-BY,35108-LV-RIX,4,692.7900000000001,34453-DE-BY -> 3320-DE-BW -> 1299-SE- -> 5518-LV- -> 35108-LV-RIX
208740-AT-,44180-DE-NI,4,537.04,208740-AT- -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 44180-DE-NI
679-AT-,41640-SI-159,4,741.48,679-AT- -> 1853-AT-1 -> 1764-AT- -> 5603-SI-061 -> 41640-SI-159
16013-GR-I,43623-DE-,4,1104.83,16013-GR-I -> 1241-GR-B -> 4455-FR- -> 3209-DE-BW -> 43623-DE-
16099-AT-6,199151-PL-32,4,1441.5100000000002,16099-AT-6 -> 1764-AT- -> 1299-SE- -> 5617-PL-02 -> 199151-PL-32
198271-PL-14,29141-DE-,4,1646.0500000000002,198271-PL-14 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 29141-DE-
203021-EE-,203080-CZ-10,4,558.02,203021-EE- -> 3249-EE-37 -> 1299-SE- -> 702-FR-IDF -> 203080-CZ-10
198848-SE-,211611-RO-,4,386.86,198848-SE- -> 3301-SE-AB -> 1299-SE- -> 3223-NL-NH -> 211611-RO-
35792-HU-,12748-DE-,4,955.73,35792-HU- -> 5588-HU- -> 5483-HU-BU -> 3320-DE-BW -> 12748-DE-
61225-RO-,206899-DE-,4,959.43,61225-RO- -> 5606-RO- -> 1299-SE- -> 3320-DE-BW -> 206899-DE-
48984-AT-6,43193-DE-,4,639.3100000000001,48984-AT-6 -> 1764-AT- -> 1299-SE- -> 3320-DE-BW -> 43193-DE-
201530-DE-BW,8839-FR-,4,486.89,201530-DE-BW -> 3320-DE-BW -> 5511-FR- -> 3215-FR- -> 8839-FR-
197621-PL-12,12601-FR-,4,1289.0900000000004,197621-PL-12 -> 5617-PL-02 -> 5511-FR- -> 3215-FR- -> 12601-FR-
