source_as,target_as,path_length
1221-AU-QLD,32141-US-AZ,4
59632-RO-,12479-ES-MD,4
701-US-NY,10227-TH-,4
924-US-,15169-US-,4
44477-GB-ENG,265606-MX-HID,4
33363-US-FL,9394-CN-,4
35872-US-,9506-SG-,4
23969-TH-10,212312-IE-L,4
4780-TW-TXG,204445-DE-,4
12301-HU-,3923-US-,4
30730-PL-,10796-US-OH,4
151846-AU-,37963-CN-ZJ,4
9790-NZ-AUK,21973-US-FL,4
39551-ES-CT,39781-FR-,4
9808-CN-,133361-ID-,4
17358-US-,3352-ES-MD,4
136471-AU-NSW,58461-CN-,4
9089-FR-IDF,3786-KR-11,4
3786-KR-41,134064-TH-,4
4249-GB-ENG,7965-VE-A,4
17269-US-SC,4249-GB-ENG,4
28971-ES-MD,16625-US-CA,4
4739-AU-NSW,202766-ES-AN,4
33401-US-,10507-US-,4
199509-IT-,16625-JP-13,4
11756-US-CA,7922-US-TX,4
668-US-,201870-CH-,4
29801-US-TX,6406-US-TN,4
48482-CH-,3215-FR-,4
7018-US-FL,43844-SE-M,4
53618-CA-,37963-CN-GD,4
131993-GB-ENG,26615-BR-BA,4
16625-IT-25,17181-CA-AB,4
270249-BR-ES,36992-EG-,4
16643-US-VA,16625-US-FL,4
198470-SI-144,4538-CN-,4
46081-US-TN,13904-US-TX,4
4249-US-,64288-US-TN,4
703-HK-,46745-US-GA,4
19215-US-TN,10377-US-,4
131960-JP-40,7922-US-WA,4
22394-US-,12686-RU-,4
4010-US-CO,60220-GB-ENG,4
19635-US-SC,2907-JP-,4
51964-DE-HE,207900-GB-,4
16625-US-FL,210113-RU-,4
3215-FR-IDF,264653-CO-ANT,4
4249-GB-ENG,395009-US-WA,4
270138-MX-OAX,3136-TH-10,4
1205-AT-4,15346-US-,4
22085-BR-SP,11102-US-,4
7018-US-,55302-AU-NSW,4
3786-KR-,58318-FR-IDF,4
109-US-NC,139753-TH-12,4
38758-ID-JK,27883-AR-B,4
6306-VE-A,6871-GB-ENG,4
396411-US-PA,3352-ES-AN,4
16625-US-VA,17477-AU-QLD,4
4690-JP-,7029-US-TX,4
195-US-,6805-DE-HH,4
2894-US-CA,46473-US-TX,4
32274-US-MI,10474-ZA-GP,4
23463-US-NY,3215-FR-ARA,4
9686-KR-11,17328-CA-ON,4
137311-ID-JB,3215-FR-ARA,4
20339-US-NY,6966-US-,4
37963-CN-SH,29626-GB-,4
18881-BR-MG,41021-GB-,4
47217-IT-25,16625-AU-NSW,4
18179-TW-,21826-VE-M,4
397681-US-VA,749-US-,4
8151-MX-JAL,38936-GB-ENG,4
23779-JP-,268568-BR-MG,4
270348-BR-AM,13043-DE-,4
202853-ES-CT,15474-IS-1,4
63783-JP-,5410-FR-IDF,4
17816-CN-GD,23555-KR-,4
26934-US-MO,63783-JP-11,4
36791-US-OR,16625-ES-MD,4
8437-AT-3,9023-AT-3,4
17858-KR-41,28256-BR-SP,4
198492-IL-JM,37480-NG-LA,4
209-US-WA,23615-JP-23,4
1101-NL-,197653-FR-ARA,4
4766-KR-,38936-GB-ENG,4
58507-AU-QLD,56481-SI-,4
23309-US-CA,18779-US-,4
3301-SE-O,198292-IT-55,4
23520-US-,47209-ES-,4
201087-SE-AB,12479-ES-AN,4
37990-AU-QLD,22773-US-LA,4
7029-US-KY,89-US-,4
17799-CN-,51981-RU-,4
3215-FR-IDF,43905-NO-,4
22230-US-,2856-GB-ENG,4
55380-JP-17,19302-US-DC,4
7465-BR-RS,213218-GR-I,4
16625-US-CA,36798-US-ME,4
147039-IN-MH,28118-DO-01,4
3352-ES-MD,213077-RU-DA,4
16624-NL-,6871-GB-ENG,4
12479-ES-CT,200133-BE-WAL,4
7713-ID-YO,8221-BE-VLG,4
15557-FR-NAQ,23848-CN-,4
150438-AU-QLD,17676-JP-13,4
37168-ZA-GP,263204-AR-,4
43665-SE-,7922-US-TN,4
2018-ZA-WC,57716-SK-PV,4
12384-SE-C,10474-ZA-WC,4
38325-TW-,53180-BR-BA,4
16625-FR-IDF,19600-US-OH,4
48068-IL-,132199-PH-10,4
196640-MT-,131627-TW-TPE,4
399438-CA-ON,16625-IT-25,4
1653-SE-AB,37963-CN-ZJ,4
16625-US-WA,18373-KR-41,4
262220-CO-ANT,7029-US-PA,4
208373-SE-N,4808-CN-BJ,4
14459-US-,16625-US-NJ,4
139262-HK-,12479-ES-MD,4
30744-IL-Z,36992-EG-C,4
4808-CN-BJ,142038-AU-NSW,4
4771-NZ-AUK,49318-GB-ENG,4
140224-HK-,29821-US-TX,4
3257-US-,57350-PT-15,4
7715-TH-12,6461-CA-,4
262829-BR-,54572-US-,4
17816-CN-GD,263122-BR-SP,4
2860-PT-13,45084-CN-BJ,4
45763-AU-VIC,264495-BR-RR,4
263271-BR-RJ,2510-JP-,4
15557-FR-IDF,38803-AU-VIC,4
197095-DE-,209-US-FL,4
7018-US-,141714-TH-,4
22773-US-OK,28157-BR-,4
9518-AU-WA,9824-JP-11,4
12991-AT-,9198-KZ-71,4
37963-CN-SH,55581-AU-NSW,4
22773-US-LA,34717-SI-061,4
12754-PS-,11237-CO-ANT,4
6167-US-IL,271074-BR-SP,4
131225-AU-VIC,20011-ZA-KZN,4
19200-BR-RS,46569-US-MI,4
12430-ES-MD,398492-US-NY,4
34001-LV-RIX,2609-TN-,4
15502-IE-L,8398-RU-,4
25038-DE-,44477-NL-DR,4
200314-GR-I,2856-GB-ENG,4
12042-US-MN,271920-VE-A,4
140726-CN-,205411-DE-,4
41819-SE-,138345-SG-,4
17591-KR-,18124-JP-,4
38417-KR-11,28573-BR-SP,4
207950-HU-BU,6167-US-,4
16625-JP-13,36925-MA-04,4
30036-US-IL,2840-SE-O,4
7377-US-CA,399951-US-,4
2907-JP-13,39837-AT-,4
34984-TR-,5480-RU-,4
1267-IT-21,4155-DE-MV,4
8737-NL-ZH,10545-US-DE,4
26995-US-TX,9808-CN-,4
16625-US-NJ,60925-GB-ENG,4
18682-US-GA,19901-US-VA,4
16625-US-VA,19152-CA-,4
24364-CN-,41500-RU-KEM,4
62588-US-,7377-US-CA,4
40126-CA-,6167-US-IN,4
140890-CN-,6167-US-FL,4
56397-RO-B,12252-PE-LMA,4
265478-BR-,9605-JP-,4
6306-VE-A,199031-LV-,4
200775-US-,9824-JP-13,4
138940-AU-NSW,33255-US-WA,4
132611-AU-,7018-US-,4
151571-ID-JK,39647-NL-NH,4
14598-US-NH,4782-TW-NWT,4
9303-NZ-GIS,22394-US-,4
24565-AU-,37963-CN-SH,4
17429-CN-,10962-US-,4
138633-AU-NSW,3215-FR-IDF,4
17506-JP-13,133606-TL-,4
54155-US-TN,18049-TW-TXG,4
132029-AU-ACT,4771-NZ-AUK,4
6167-US-IN,15933-DE-BY,4
50339-RU-MOW,36992-EG-C,4
6805-DE-BE,35476-SK-,4
6167-US-FL,267818-CL-RM,4
30740-GB-ENG,133785-NZ-,4
205862-FR-IDF,45090-CN-,4
231-US-MI,54250-US-,4
21928-US-,44264-HU-,4
205046-DE-BW,149923-ID-,4
1145-NL-UT,4847-CN-BJ,4
174-GB-ENG,139356-AU-VIC,4
3259-FR-,680-DE-NW,4
24675-IE-,6713-MA-06,4
4780-TW-NWT,34234-SE-,4
59739-ES-,51964-IE-,4
29104-FR-IDF,8075-US-AZ,4
679-AT-,15557-FR-HDF,4
37963-CN-ZJ,13566-US-MN,4
43902-DE-BE,6167-US-IN,4
224-NO-46,61923-BR-SP,4
9241-FJ-,51964-SG-,4
7922-US-GA,396320-US-MN,4
37963-CN-SH,25318-RO-,4
7575-AU-,31381-PL-18,4
17816-CN-,45780-AU-VIC,4
7018-US-CA,19200-BR-RS,4
20549-RU-,22047-CL-RM,4
27502-US-,22773-US-NV,4
9808-CN-,18906-US-FL,4
10367-US-NH,15933-DE-NW,4
21464-GB-ENG,17676-JP-27,4
271755-BR-,17676-JP-13,4
40044-US-MI,44477-FR-IDF,4
210995-ES-,10796-US-OH,4
20115-US-MI,57003-RU-,4
9808-CN-,135016-AU-NSW,4
2505-JP-,43205-BG-22,4
3215-FR-,199121-GB-,4
7122-CA-MB,38098-KR-,4
47736-EE-,22561-US-MT,4
43259-GB-ENG,47583-NL-DR,4
22773-US-AZ,3428-US-,4
57370-CH-FR,197507-PL-14,5
16625-US-WA,198637-PL-,5
57260-CH-,16625-US-VA,5
398116-US-MA,4739-AU-SA,5
4812-CN-SH,137241-TH-65,5
42687-FR-NAQ,135887-AU-NSW,5
4739-AU-NT,45090-CN-,5
8983-FI-18,4739-AU-SA,5
28256-BR-GO,16625-SG-,5
56003-CN-,22594-US-IA,5
142308-ID-,4155-DE-MV,5
199902-SE-,16625-AU-NSW,5
29223-PL-10,17858-KR-41,5
202600-PL-,9919-TW-,5
395534-US-NY,749-US-,5
1109-AT-5,22394-US-,5
4729-JP-13,398370-US-WI,5
59863-NO-,201924-SK-BL,5
7029-US-TX,50019-TR-34,5
4739-AU-QLD,52442-AR-B,5
16625-JP-13,270318-BR-RO,5
2094-FR-IDF,19901-US-WI,5
204614-IT-52,4155-US-ID,5
46626-CA-ON,16625-IT-25,5
25136-BE-WAL,28189-BR-SP,5
16625-NL-NH,197568-GB-,5
131257-TH-84,37963-CN-ZJ,5
201612-AT-,8075-IN-MH,5
16625-GB-ENG,216183-HK-HCW,5
46925-US-MT,6871-GB-ENG,5
26615-BR-GO,1321-US-,5
11014-AR-C,50019-TR-34,5
28573-BR-SP,23675-TW-,5
27652-BR-BA,16625-FR-IDF,5
262829-BR-,397514-US-,5
4739-AU-WA,63374-US-IL,5
135887-AU-QLD,203818-IE-,5
4739-AU-NSW,49744-GB-,5
16625-IT-25,32747-CA-NS,5
32136-US-NY,6619-KR-11,5
17858-KR-11,43941-PL-,5
54799-US-,17766-AU-,5
133543-TH-,16625-US-WA,5
2833-SE-AC,11144-US-,5
398467-US-TX,4812-CN-,5
55390-JP-13,39456-SK-,5
12309-IT-,55456-AU-VIC,5
57318-LV-,17858-KR-11,5
4739-AU-VIC,210849-DE-NW,5
51964-IE-,9571-KR-11,5
9919-TW-TPE,20125-US-,5
204793-DK-,21928-US-,5
270146-MX-TAB,9919-TW-NWT,5
394769-US-MI,16625-US-WA,5
3292-DK-82,55564-AU-SA,5
3265-NL-FL,133735-US-,5
16625-US-GA,213122-US-CA,5
132394-AU-VIC,6167-US-TX,5
4713-JP-,4739-AU-WA,5
14240-CA-ON,207087-GB-,5
4739-AU-NT,58318-AU-NSW,5
327934-TN-,1741-FI-19,5
262570-BR-,4155-US-NJ,5
1759-FI-18,397066-US-,5
38057-CN-,6871-GB-ENG,5
21218-GB-ENG,16625-ES-MD,5
39647-NL-OV,132619-AU-VIC,5
4739-AU-WA,9492-KR-11,5
204494-HU-,9316-KR-,5
24920-ES-,16625-US-VA,5
4739-AU-,33112-US-,5
8452-EG-ALX,43844-SE-C,5
16625-US-CA,59701-DK-,5
40127-US-MA,55379-JP-13,5
29063-NL-NB,38803-AU-VIC,5
11659-US-MO,14486-US-,5
51989-HR-21,51964-GB-ENG,5
4762-TH-10,6167-US-IN,5
51964-GB-ENG,200915-NO-46,5
4739-AU-,19545-BE-,5
203363-US-TX,4739-AU-NSW,5
16625-IT-25,205580-ES-GA,5
23687-TH-,9808-CN-,5
3352-ES-CN,2841-SE-O,5
16625-SG-,23463-US-NY,5
135887-AU-VIC,15116-US-,5
16625-US-TX,7313-BR-RJ,5
4739-AU-WA,395213-US-,5
265478-BR-SP,55410-IN-DL,5
399405-CA-ON,23615-JP-22,5
209854-DE-HE,4739-AU-SA,5
136624-TH-,9808-CN-,5
18128-JP-11,35822-PT-14,5
8971-AT-,4739-AU-NT,5
2510-JP-,32295-US-MD,5
17858-KR-41,395991-CA-,5
15856-RO-B,51164-FI-,5
51964-DE-HE,131868-KR-11,5
16625-FR-IDF,210158-ES-MD,5
1938-FR-BRE,135887-AU-NSW,5
12816-DE-BY,132201-TH-,5
24007-AU-QLD,40506-US-CA,5
210542-PH-00,18245-CN-,5
57792-RO-,51964-HK-,5
9674-TW-KHH,262513-BR-,5
9487-KR-41,4739-AU-WA,5
2119-SE-M,18371-AU-VIC,5
14650-KR-,4713-JP-,5
136980-NZ-,37963-CN-BJ,5
23853-CN-,1085-CA-SK,5
62792-US-FL,1741-FI-18,5
50237-IL-M,17766-AU-NSW,5
2715-BR-RJ,134690-TH-10,5
51964-HK-,53263-US-MI,5
4739-AU-NT,201329-CH-,5
263063-BR-SP,4739-AU-QLD,5
42948-SI-023,4739-AU-,5
4193-US-,3136-TH-10,5
4249-US-,393655-US-,5
397342-US-CA,36958-SC-16,5
20924-IT-25,6665-IT-,5
16625-NL-NH,31638-IT-45,5
11446-US-OH,16625-FR-IDF,5
56131-AU-,33361-CA-ON,5
45847-TH-,17858-KR-11,5
15232-US-,2510-JP-,5
200351-US-,22394-US-,5
26133-US-KY,4739-AU-NSW,5
6167-US-IN,21218-GB-ENG,5
16625-AU-NSW,53367-CA-NL,5
6167-US-IN,39098-FI-15,5
39057-AT-9,16625-US-GA,5
820-CA-,2518-JP-12,5
13267-CH-ZH,51964-IE-,5
134238-CN-ZJ,60220-GB-ENG,5
53087-BR-PB,3372-US-,5
207312-GB-ENG,24364-CN-,5
133760-TH-,6167-US-FL,5
4739-AU-SA,201896-FR-,5
2549-MX-JAL,24069-AU-VIC,5
60052-NO-03,2510-JP-,5
25267-ES-CT,9814-CN-,5
62102-CZ-,16625-US-NJ,5
4739-AU-NSW,36246-US-TX,5
17858-KR-41,60608-EE-37,5
21708-US-CA,3218-RU-,5
16625-GB-ENG,59775-DE-,5
5502-IT-,45685-JP-13,5
9842-KR-,51964-IE-,5
16625-US-TX,17300-CA-SK,5
16625-NL-NH,231-US-MI,5
3352-ES-MD,2839-SE-AB,5
9919-TW-,12762-AT-8,5
197746-GR-,4847-CN-BJ,5
202495-BE-VLG,24867-GB-,5
58318-ZA-WC,19096-US-,5
133042-TH-10,6167-US-FL,5
16625-ES-MD,23817-JP-15,5
200351-DK-84,33363-US-FL,5
27957-VE-R,127-US-CA,5
17858-KR-11,61612-BR-SP,5
62857-US-,4739-AU-NT,5
26818-US-,4155-US-ID,5
42818-IT-,4739-AU-QLD,5
10867-US-CA,13195-ES-MD,5
9674-TW-KHH,200437-PL-14,5
4739-AU-SA,32884-US-MI,5
15776-US-,9908-HK-HCW,5
137491-BD-,16625-US-FL,5
4249-GB-ENG,396954-US-MT,5
9655-MY-14,51964-HK-,5
26151-US-SC,131486-CN-,5
60227-IT-,134090-AU-VIC,5
27751-AR-Q,16625-US-IL,5
12511-CH-BE,207496-RU-,5
16625-DE-HE,21441-SI-,5
59067-CN-BJ,17506-JP-14,5
6167-US-IL,4762-TH-10,5
209998-SK-,398388-US-GA,5
32818-US-OH,16625-NL-NH,5
2850-IE-L,16625-AU-NSW,5
17622-CN-GD,41021-GB-,5
263434-BR-AM,4739-AU-SA,5
17676-JP-13,4802-AU-WA,5
15248-GB-ENG,4739-AU-QLD,5
4739-AU-WA,398998-US-CO,5
150717-AU-VIC,24134-CN-,5
44477-EE-37,55992-US-,5
7321-US-,31632-GB-,5
18131-JP-12,5619-NO-,5
132029-US-,19545-BE-,5
16625-ES-MD,27875-AR-M,5
4782-TW-TXG,15629-HU-BU,5
135887-AU-QLD,11878-US-,5
6167-US-TX,199155-PT-13,5
4739-AU-VIC,56006-CN-,5
16625-US-WA,38184-TH-14,5
6510-US-UT,206075-SE-AB,5
37963-CN-SH,35424-IE-L,5
198115-PL-14,58046-SI-061,5
46564-US-NJ,9308-CN-,5
51964-GB-ENG,23678-MY-,5
4739-AU-NT,265579-MX-HID,5
2834-SE-C,8452-EG-ALX,5
16625-NL-NH,9551-TH-,5
397735-CA-,4739-AU-SA,5
40585-US-,4739-AU-VIC,5
14977-US-WY,22251-US-MI,5
33167-US-,7641-CN-,5
2907-JP-,200351-US-MO,5
18682-US-,16625-US-VA,5
49554-RU-,19901-US-VA,5
16625-US-NJ,13200-PT-13,5
17638-CN-,4739-AU-WA,5
201816-SE-O,8452-EG-C,5
4739-AU-WA,205491-CA-QC,5
16625-US-NJ,28646-BR-,5
25951-IN-,8412-AT-9,5
55960-CN-HN,27178-US-,5
16625-US-GA,25310-GB-ENG,5
6256-US-,57002-GB-,5
272679-BR-,16625-GB-ENG,5
14743-US-CA,4739-AU-NSW,5
57514-RO-B,41340-SE-,5
4249-GB-ENG,1446-US-,5
4739-AU-NT,54313-US-,5
51275-HU-,18881-BR-RJ,5
7552-VN-SG,200133-BE-BRU,5
52334-CO-DC,9919-TW-,5
25102-DE-,9919-TW-TPE,5
28704-US-,9824-JP-11,5
8167-BR-GO,133095-US-,5
26615-BR-BA,133880-TH-10,5
51964-HK-,262526-BR-MT,5
17766-AU-NSW,16874-CL-RM,5
14499-PH-06,9475-TH-,5
16625-JP-13,14472-CA-ON,5
4155-DE-MV,55729-NZ-,5
2510-JP-,49580-CZ-,5
43757-CZ-,4739-AU-VIC,5
270-US-MD,210129-IT-82,5
27502-US-,1935-FR-NAQ,5
1770-US-TX,207186-LT-,5
714-US-,33703-US-NY,5
16625-US-CA,52259-AR-R,5
1043-CA-,16625-JP-13,5
48342-IE-L,9808-CN-,5
41076-DK-,16625-IT-25,5
4808-CN-BJ,48688-GB-ENG,5
25951-IN-,4812-CN-SH,5
43514-IL-M,4739-AU-,5
52991-BR-MG,36375-US-MI,5
2060-FR-ARA,17579-KR-,5
133747-TW-,151352-HK-,5
199255-FR-IDF,6167-US-,5
372-US-,7713-ID-YO,5
211838-LV-,16625-US-WA,5
4739-AU-WA,17581-KR-43,5
4739-AU-NT,48407-IQ-,5
14977-US-WY,2764-AU-QLD,5
2510-JP-,196743-EE-,5
61572-BR-,47-US-,5
5108-US-,1843-US-FL,5
13092-RS-20,48202-ES-CM,5
141413-NZ-,6167-US-FL,5
15295-US-CO,1293-US-,5
8167-BR-GO,17827-TH-12,5
12389-RU-KDA,51717-PL-,5
32167-HK-,16625-IT-25,5
9674-TW-KHH,138003-TH-,5
30255-US-NY,37492-TN-,5
18124-JP-,37457-ZA-GP,5
39857-FI-18,395608-US-CA,5
16625-NL-NH,22182-US-,5
34234-SE-,17858-KR-41,5
328186-ZA-LP,3136-BR-SP,5
9506-SG-,267764-AR-X,5
39493-RU-MOW,200555-ES-,5
51989-HR-21,41701-FI-18,5
4739-AU-,48108-RU-MOW,5
4249-GB-ENG,395036-US-PA,5
60620-FR-,5653-US-,5
271893-EC-G,16625-US-NJ,5
14945-US-OH,16625-JP-13,5
48037-NL-,9663-TW-TPE,5
198543-SK-BL,16625-AU-NSW,5
20115-US-MO,199155-PT-13,5
17421-TW-TAO,37937-CN-,5
43152-RU-,127-US-CA,5
4739-AU-,197202-CH-,5
55564-AU-SA,6805-DE-NW,5
36481-US-,9674-TW-,5
10430-US-WA,199869-KW-KU,5
51964-IE-,782-FR-GES,5
22950-CA-SK,2508-JP-40,5
16625-FR-IDF,396310-US-,5
10235-AU-NSW,26631-US-,5
134756-CN-JS,203712-ES-CT,5
206726-IE-L,9808-CN-,5
3372-US-,58328-SK-ZI,5
62827-US-,4739-AU-VIC,5
4010-US-CA,56076-AU-ACT,5
14336-CA-,9919-TW-NWT,5
205493-IT-,4739-AU-SA,5
4739-AU-SA,64288-US-,5
16625-US-WA,18976-US-KS,5
16625-AU-NSW,397894-CA-SK,5
51964-SG-,212453-HR-,5
12460-DE-NI,4739-AU-VIC,5
6167-US-IN,200911-BE-,5
270068-PE-ICA,2841-SE-O,5
224-NO-30,4739-AU-,5
45533-TH-14,46290-US-CA,5
4739-AU-NT,37130-ZA-GP,5
4249-GB-ENG,14921-US-,5
262829-BR-RJ,16019-CZ-10,5
1267-IT-75,1255-US-MA,5
17477-AU-QLD,204462-GR-,5
5488-BE-,133783-HK-,5
8167-BR-GO,132250-TH-,5
34610-SE-AC,37520-ZA-EC,5
3372-US-,55419-AU-SA,5
137198-TH-10,44477-RO-B,5
16625-SG-,21533-CA-,5
61340-FI-,10798-ZA-,5
16625-AU-NSW,603-CA-NB,5
1741-FI-18,15239-US-PA,5
202679-GB-,16625-DE-HE,5
202495-BE-VLG,37963-CN-ZJ,5
35567-BA-BRC,16625-US-VA,5
17676-JP-14,395534-US-NY,5
51964-SG-,399047-US-IN,5
16625-US-VA,46905-US-,5
395070-US-NC,204793-DK-84,5
1115-US-IL,36992-EG-C,5
57195-SE-,4739-AU-,5
40923-NL-,2833-SE-AC,5
37693-TN-,2831-SE-BD,5
132040-NZ-WGN,31452-BH-13,5
200351-US-FL,17676-JP-14,5
18142-JP-,396184-US-,5
199155-PT-08,3215-FR-IDF,5
16625-US-WA,25107-LV-RIX,5
16625-US-IL,18906-US-GA,5
25996-US-ID,12309-IT-,5
213123-IT-32,51753-ES-MD,5
204534-PL-06,17858-KR-11,5
17766-AU-NSW,6167-US-CA,5
9919-TW-TPE,203613-PL-02,5
199513-RO-TM,16625-US-GA,5
1117-AT-9,47467-SE-G,5
21296-GB-ENG,55960-CN-HN,5
23442-US-,1843-US-FL,5
16625-AU-NSW,31599-PL-,5
1113-AT-6,6167-US-TX,5
398287-US-FL,132029-AU-,5
197409-GB-ENG,37963-CN-ZJ,5
395399-CA-QC,3299-FR-PDL,5
16625-US-NJ,208482-FR-IDF,5
16625-US-TX,44477-VN-HN,5
7303-AR-B,2839-SE-AB,5
39686-NL-NB,1701-US-,5
56223-TH-10,23807-JP-25,5
1348-US-CA,137715-CN-SH,5
9273-KR-,6871-GB-ENG,5
513-CH-,24069-AU-VIC,5
35810-RU-,33703-US-NY,5
13833-US-NV,9919-TW-NWT,5
2119-SE-O,263313-BR-SP,5
4739-AU-NSW,28629-BR-DF,5
29494-DE-MV,39098-FI-15,5
16625-US-FL,210114-HU-BZ,5
200339-FR-,42110-RU-,5
60167-DE-NW,4739-AU-VIC,5
16625-NL-NH,55759-NZ-AUK,5
12684-FR-,47780-BE-VLG,5
1701-US-,36709-US-WA,5
7772-US-,22390-US-NY,5
37963-CN-SH,49460-SK-BC,5
1843-US-FL,8447-AT-7,5
27676-CL-RM,16625-US-CA,5
1256-US-MA,34822-NO-,5
16625-US-FL,263435-BR-MA,5
16625-US-CA,199577-LV-,5
29575-US-,16625-US-TX,5
19925-PL-22,272119-AR-,5
20163-GB-ENG,17506-JP-14,5
6203-US-,396086-US-,5
1128-NL-ZH,8991-GR-M,5
270044-AR-W,51964-GB-ENG,5
1267-IT-,396128-US-MA,5
8221-BE-,53180-BR-BA,5
3320-DE-BW,134229-AU-,5
16625-GB-ENG,4155-US-NJ,5
267840-VE-A,16625-GB-ENG,5
138538-HK-,135887-AU-NSW,5
211444-US-IL,208740-AT-3,5
26615-BR-BA,9546-TH-40,5
51717-PL-,12083-US-AL,5
16625-AU-NSW,208564-GB-,5
4739-AU-VIC,3729-US-,5
16006-SK-KI,28609-BR-,5
3352-ES-CT,198544-RU-SVE,5
231-US-MI,39444-FR-IDF,5
4739-AU-NSW,26968-CA-BC,5
18419-TW-NWT,40347-US-WI,5
16625-IT-25,679-AT-,5
196681-PL-24,17858-KR-41,5
30999-MU-,271755-BR-,5
58593-CN-SH,21339-GB-ENG,5
12816-DE-BY,18267-JP-26,5
29955-US-,17429-CN-,5
397066-US-,12479-ES-CT,5
2510-JP-,209336-GB-,5
36797-US-VA,4739-AU-SA,5
131993-GB-ENG,17858-KR-41,5
9927-PH-00,10235-AU-NSW,5
4739-AU-,9632-KR-48,5
199059-CZ-51,16625-GB-ENG,5
16625-SG-,36391-CA-BC,5
35452-GB-ENG,17429-CN-,5
207964-IT-82,2510-JP-,5
1241-GR-B,151188-TW-,5
9919-TW-NWT,262989-BR-DF,5
43513-LV-RIX,206132-GB-,5
1770-US-WA,17739-CN-,5
18881-BR-GO,137241-TH-,5
57514-RO-B,16625-SG-,5
34488-SI-041,51964-GB-ENG,5
201453-ES-VC,4739-AU-,5
36201-US-VA,1942-FR-ARA,5
23808-JP-13,20597-RU-,5
9475-TH-,37963-CN-GD,5
36850-US-NC,49934-ES-MD,5
16314-AT-3,24139-CN-,5
17858-KR-11,52184-RU-,5
51352-RU-,6871-GB-ENG,5
16625-SG-,1657-US-KY,5
49921-NL-,51964-IE-,5
400397-US-NY,262210-PE-LIM,5
17055-US-UT,16625-NL-NH,5
202898-FR-NAQ,224-NO-46,5
16625-US-WA,31581-HU-,5
20115-US-SC,372-US-,5
131293-TH-,17429-CN-,5
202466-GB-ENG,37963-CN-SH,5
224-NO-54,270735-BR-SP,5
49044-SK-BC,4812-CN-,5
17858-KR-41,200940-HU-,5
16625-US-TX,14659-CA-QC,5
18881-BR-DF,46788-US-WI,5
6713-MA-06,1701-US-,5
51964-DE-HE,263098-BR-AM,5
17766-AU-,27475-US-MA,5
51964-GB-ENG,33967-GB-ENG,5
58298-NO-50,16625-US-TX,5
6181-US-OH,41001-SE-,5
26609-BR-SP,8-US-TX,5
22047-CL-RM,565-FI-,5
2641-US-CA,44066-DE-HE,5
328884-ZA-FS,4812-CN-,5
4739-AU-QLD,205081-ES-,5
18142-JP-13,7377-US-CA,5
4739-AU-QLD,26118-BR-,5
4739-AU-SA,16653-US-DC,5
16625-US-WA,12361-GR-,5
398788-US-,2060-FR-ARA,5
924-US-,38442-FJ-,5
207430-FR-,16625-US-IL,5
16625-AU-NSW,200060-SE-AB,5
199155-PT-13,4713-JP-,5
7377-US-CA,60716-RU-,5
9919-TW-TPE,204492-RU-,5
9318-KR-41,135099-AU-,5
41916-SI-,16625-JP-13,5
327693-ZA-GP,9591-JP-,5
398992-US-,135887-AU-WA,5
16625-US-IL,19482-US-,5
36375-US-MI,133919-TH-,5
58532-AU-QLD,48514-SE-O,5
34984-TR-34,200351-US-MO,5
4713-JP-,44358-BG-,5
44477-AU-ACT,17687-JP-,5
263595-BR-SP,5516-PT-,5
44699-RU-,47-US-CA,5
12325-RO-B,51964-HK-,5
7965-VE-A,16625-GB-ENG,5
17451-ID-JI,205409-BE-,5
26787-US-WI,16625-US-GA,5
26615-BR-GO,34262-HU-,5
133042-TH-10,13092-RS-20,5
44358-FR-,8452-EG-ALX,5
24126-IN-,51964-IE-,5
51430-SE-,28222-BR-SP,5
22773-US-VA,51717-PL-02,5
25660-US-IL,211315-PL-,5
393932-CA-ON,51964-DE-HE,5
270020-CO-HUI,16625-DE-HE,5
8221-BE-VLG,16006-SK-KI,5
57350-PT-15,36992-EG-C,5
205093-ES-CN,4739-AU-,5
5480-RU-,26818-US-,5
37963-CN-ZJ,39857-FI-18,5
30937-ES-,1843-US-FL,5
134220-NZ-,9299-PH-00,5
51964-IE-,135024-NZ-,5
9316-KR-11,199155-PT-11,5
147039-US-MO,16625-US-TX,5
1843-US-,131099-KR-,5
60533-SK-BL,9808-CN-,5
4739-AU-WA,11612-US-,5
202997-ES-,2665-CA-,5
9506-SG-,24824-AT-3,5
3301-SE-AB,30255-US-NY,5
812-CA-ON,55564-AU-SA,5
48283-NL-,28952-SK-BL,5
16874-CL-RM,16625-US-NJ,5
9811-CN-,54438-US-UT,5
13161-RU-KLU,3215-FR-ARA,5
51964-DE-HE,35416-HR-,5
16625-US-GA,30882-BH-,5
211444-US-CA,44477-FI-18,5
4739-AU-,36792-CA-QC,5
31632-GB-ENG,44477-VN-HN,5
22773-US-VA,200133-BE-BRU,5
3265-NL-FL,204615-SE-,5
16625-US-GA,394788-US-MD,5
328543-ZA-,51964-GB-ENG,5
199155-PT-13,7029-US-TX,5
10235-AU-NSW,42310-IE-,5
201612-AT-,207995-GB-ENG,5
16625-US-GA,262570-BR-,5
206104-US-,5488-BE-,5
4739-AU-QLD,55158-DE-HE,5
9316-KR-,201603-SK-TA,5
16625-FR-IDF,211444-US-CA,5
28215-BR-,4783-TW-,5
18881-BR-RJ,132201-TH-10,5
201612-AT-,23969-TH-10,5
